#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2879F
#Date Time: 2025-09-29 17:56:47.344
#Sample rate: 1.14943e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 10 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.003094208868581375,-0.007330623274982388,-1.758151315236694
-0.003093338868581375,-0.007666386470498202,-1.747113084239231
-0.003092468868581374,-0.00665909688395076,-1.747113084239231
-0.003091598868581374,-0.007330623274982388,-1.728716032576792
-0.003090728868581374,-0.007330623274982083,-1.721357211911817
-0.003089858868581375,-0.006659096883951371,-1.721357211911817
-0.003088988868581375,-0.0063233336884351,-1.710318980914359
-0.003088118868581375,-0.006994860079466269,-1.699280749916896
-0.003087248868581375,-0.006994860079466574,-1.695601339584405
-0.003086378868581375,-0.008002149666013557,-1.688242518919431
-0.003085508868581375,-0.007330623274982693,-1.688242518919428
-0.003084638868581375,-0.007330623274982388,-1.669845467256998
-0.003083768868581375,-0.006994860079466727,-1.666166056924503
-0.003082898868581375,-0.005987570492919592,-1.666166056924502
-0.003082028868581375,-0.008002149666013099,-1.658807236259529
-0.003081158868581375,-0.006323333688435711,-1.662486646592012
-0.003080288868581375,-0.006323333688434947,-1.636730774264612
-0.003079418868581375,-0.00665909688395076,-1.633051363932112
-0.003078548868581375,-0.004980280906371692,-1.633051363932112
-0.003077678868581375,-0.00565180729740332,-1.622013132934649
-0.003076808868581375,-0.007330623274982388,-1.640410184597088
-0.003075938868581375,-0.00565180729740332,-1.629371953599625
-0.003075068868581375,-0.006323333688434947,-1.610974901937186
-0.003074198868581375,-0.007330623274982388,-1.58889843994226
-0.003073328868581375,-0.005987570492919134,-1.585219029609772
-0.003072458868581374,-0.005316044101887506,-1.596257260607235
-0.003071588868581374,-0.005987570492919134,-1.58889843994226
-0.003070718868581374,-0.007330623274982083,-1.577860208944789
-0.003069848868581375,-0.006659096883951371,-1.559463157282375
